id;Abréviation;Définition;empty
9576.0;ANTIM;Agence National du Transport InterModal;
6110.0;APD;Avant Projet Détaillé _x000D_;
13509.0;ARS;Afficheur de Réservation de Sièges;
241.0;ARW;Argenteuil BV (GARE);
9710.0;ASC;Audit de Sécurité Conception_x000D_;
6156.0;ASDH;"Assistante de Service Social de Direction Hors classe (RH 0263)._x000D_
Grade de qualification H, de la filière Service Social et Économie Sociale et Familiale, spécialité Service Social. Niveau 2._x000D_";
257.0;ASN;Ailly sur Noye (GARE);
6176.0;ATC;Accélération transversale en caisse;
6203.0;ATTCAD;ATTaché CADre_x000D_;
289.0;AUHT;autorisation de la haute tension;
6220.0;AX;AuXiliaire_x000D_;
317.0;AXV;Aix en Provence TGV (GARE);
4358.0;B4N;Bourreuse de 4è niveau : engin mécanique automoteur permettant le bourrage du ballast de la voie;
344.0;BALLAST;Grosses pierres sous les rails;
4371.0;BAMP;Bilan approfondi à  mi-parcours;
354.0;BAU;Baud (GARE);
365.0;BBR;Baigts de Bearn (GARE);
6241.0;BC;Batterie Centrale_x000D_;
6249.0;BCF;Brigade des Chemins de Fer_x000D_;
2815.0;PX;PERIGUEUX (GARE);
2823.0;PYY;PYRIMONT CHANAY (GARE);
7834.0;RA;Remorque d'autorail;
2841.0;RAB;RABASTENS COUFFOULEUX (GARE);
14199.0;RBC;Responsable du Bureau de Commande;
14039.0;RC;Retour chantier;
5473.0;RCAD;Relation Client A Distance;
13627.0;RCL;Référentiel Conducteur de Ligne;
7858.0;RCS;Réunion commune de série;
7864.0;RD;Redresseur;
7868.0;RDM;Résistance des matériaux;
2866.0;RDO;reserved domestic operator;
5482.0;RDUO;Remplaçant du dirigeant d'unité opérationnelle;
2872.0;REC;railway emergency call;
13653.0;REGIOS;Régiolis et Régio2N;
7888.0;REP3;Répétiteur electromécanique polarisée à  3 positions;
7890.0;RES;Réunion d'étude par série;
5490.0;RF;Repos compensateur de jour férié lorsque la journée est travaillée;
7910.0;RGP;Relation grand parcours;
12197.0;RGP;Relation à  grand parcours;
5498.0;RHR;Recueil Horaire Régional (alimenté par thor via harem);
2920.0;RNT;REMIREMONT (GARE);
5531.0;RR;Responsable réception des trains sur un faisceau de voies;
2944.0;RSN;REIMS MAISON BLANCHE (GARE);
5554.0;RUPTURES;Suivi des ruptures de rails en voie et des retraits de rails sous garantie (infrastructure);
4029.0;SAGT;Système d'aide à  la gestion du trafic;
5569.0;SAM;Système avancé de maintenance : vise à  remplacer la maintenance préventive par une maintenance prédictive ou conditionnelle qui tend à  des objectifs de qualité (suppression des pannes) et d'efficacité;
7998.0;SASVH;Système d'accès sécurisé aux véhicules ferroviaires;
3022.0;SBF;ST SEBASTIEN (GARE);
3027.0;SBO;SCEAUX B0ESSE (GARE);
4031.0;SC;Secteur circulation;
8009.0;SCPE;Statique compacte plomb etanche;
14175.0;SD;SD/SD***: Stock déporté;
3059.0;SDM;ST DENIS PRES MARTEL (GARE);
3066.0;SDV;ST AMAND DE VENDOME (GARE);
8027.0;SEE;Sid espagne express ( train fret pour la sidérurgie );
3085.0;SEQ;SERQUEUX (GARE);
5614.0;SERV VA;Serveur réglementation de l'equipement (v) et de l'aménagement (infrastructure);
8040.0;SESAM;Système electronique de saisie de l'assurance maladie;
3117.0;SGR;SEGRE (GARE);
3129.0;SHO;ST MICHEL SUR ORGE (GARE);
4034.0;SI;Sectionneur d'isolement;
3143.0;SIMEV;simulateur d'environnement;
5655.0;SIMUFER;Simulateur ferroviaire d'etude et de recherche;
5661.0;SIR;Service (subdivision) informatique régional(e);
3158.0;SJG;SAINT JULIEN EN GENEVOIS (GARE);
3163.0;SJN;ST JULIEN LES VILLAS (GARE);
3223.0;SN;ST NAZAIRE (GARE);
3232.0;SNG;STEINBOURG (GARE);
5687.0;SNIM;Système normalisé d'interface module (assure l'interface entre, d'un côté, les équipements de signalisation - snti, mes - et les modules de première génération - suivi.1g, fichier, syprai - et, de l'autre, les modules de nouvelle génération - mgpt, mintex, snpi,snci, snco, suivi.ng) (module 1g = liaisons série et protocole saat - module ng = réseau et fibre optique);
3240.0;SNTI;système normalisé de télétransmission informatique;
864.0;CM;Chalons En Champagne (Gare);
878.0;CN;Caen (Gare);
6545.0;CN;Capacité nominale;
4584.0;CNPC;Conseil national de la protection civile;
4602.0;COGINET;Contrôle et gestion informatisée du nettoyage (matériel);
4617.0;COSI;Correspondant sécurité incendie;
6574.0;COTA;Centre opérationnel de tests et d'assistance;
4619.0;COTIF;COnvention relative aux Transports Internationaux Ferroviaires, à  laquelle ont adhéré une quarantaine d'Etats d'Europe, du Proche-Orient et d'Afrique du Nord, réunis au sein de l'Organisation intergouvernementale pour les transports internationaux ferroviaires (OTIF).;
4628.0;CP;Cadre permanent;
14766.0;CPSGH;"Cadre Principal de la Surveillance Générale Hors classe (RH 0263)._x000D_
Grade de qualification G, de la filière Surveillance Générale. Niveau 2.";
4642.0;CRAC;Conception des roulements d'agents de conduite;
931.0;CRD;Cassel (Gare);
6607.0;CRIV;Centre régional d'intervention vidéo;
13405.0;CS;Centre de Supervision;
13921.0;CSL;Commande de signal lumineux;
3886.0;CSP;Coordinateur sécurité de personnel;
962.0;CT;Castres(Tarn) (Gare);
4684.0;CTS;Chapiteaux tentes et structures;
986.0;CUA;Cruas (Gare);
990.0;CUI;Cuiseaux (Gare);
1007.0;CVO;Chavenon (Gare);
14751.0;CVP;"Cadre Equipement Principal  (RH 0263)._x000D_
Grade de qualification G, de la filière Equipement, spécialité Etudes Inspection (EIV). Niveau 1.";
1010.0;CVU;Chennevieres Sur Marne (Gare);
1039.0;CZG;Cazeres Sur Garonne (Gare);
13477.0;DABE;Dirigeant d'Agence Bâtiment et Energie;
13187.0;DAD;Disponibilité à  domicile : Agent qui n'est pas commandé sur une journée de service mais qui reste mobillisable sur appel téléphonique par un gestionnaire des moyens. Différent de l'astreinte.;
6707.0;DAE;Direction des affaires européennes;
13979.0;DAT;Incoterm : Delivered At Terminal;
4704.0;DATI;Dispositif d'aide aux travailleurs isolés;
4709.0;DC;Dossier de contrôle;
6738.0;DDGE;Diretion des gares et de l'escale;
6741.0;DDIF;Directeur délégué ile de france;
4743.0;DEFRAIL;Suivi des rails defectueux détectés à  la suite de visite ou d'intervention (infrastructure);
6760.0;DÉP;Depôt;
4747.0;DESIR;Diffusion, exploitation et suivi informatisé des rapports des asct_x000D_;
4753.0;DFCE;Direction fret combi express;
13740.0;DIT EST;Direction Immobilière Territoriale de l'Est;
4792.0;DMR;Direction maintenance du réseau;
1108.0;DNE;DINGE (GARE);
4807.0;DOS;Dossier d'organe de sécurité;
4823.0;DQE;Détail quantitatif estimatif;
14965.0;DSM;Dispositif de Surveillance et de Mesure;
1160.0;EAE;PLATEFORME AFA;
6887.0;ECR;Ecran;
14741.0;EIV;"Etudes-Inspection._x000D_
C'est une spécialité de la filière Equipement.";
3909.0;ELOG;Établissement logistique;
13745.0;ELUS;"Engin Lourd UltraSons._x000D_
Engin Lourd d'auscultation des rails par ultrason.";
13712.0;EMIC;Equipement Mobile d'Intervention Caténaire;
1209.0;EMS;ensemble mobile de signalisation;
6948.0;EMV;Engin de maintenance voie;
4921.0;EP;Équipe-projet;
6959.0;EP;Etablissement public;
4937.0;ESC;Espace social européen : états membres de la cce + certains états membres de l'aele (association européenne de libre echange);
1248.0;ESR;L'ESCARENE (GARE);
6992.0;ESV;Equipes spéciales voie;
6997.0;ET;En tension;
6998.0;ETCS;"European Train Control System : système européen de contrôle-commande de la marche des trains._x000D_
ETCS est un composant de l'ERTMS. Il s'agit d'une signalisation et d'un contrôle de vitesse interopérable déclinée en trois niveaux d'exploitation selon les équipement sol disponibles (1, 2 et 3).";
7002.0;ETSI;European telecommunication standard institute ( institut européen de normalisation en matière de télécommunications );
7009.0;EVI;Espace de vente international;
1285.0;EYV;ETIGNY VERON (GARE);
7019.0;FAAC;Formation d'accès accéléré aux postes de cadres;
7022.0;FAMAD;Frein automatique modérable au désserage;
4958.0;FC;Facilités de Circulation : droits accordés aux cheminots et à  leurs ayants droit pour voyager selon des tarifs avantageux, sur les dessertes SNCF.;
1307.0;FE;freinage d'espacement;
3921.0;FEP;"Frein électro-pneumatique._x000D_
_x000D_
Sur les trains de voyageurs et certains trains de fret rapides, la propagation de la dépression dans la CG est accélérée par l'intermédiaire d'une assistance électro-pneumatique par électro-valves.";
1331.0;FIS;Frein d'Immobilisation de Stationnement à  ressort. Lors de longs stationnements dans les faisceaux (week-end...), il arrive que les distributeurs (freins de la rame) se vident de leur air, risquant une dérive de la rame. Pour palier à  ce problème, un FIS est présent sur chaque motrice. Il se met en action automatiquement dès que la pression en air dans les distributeurs devient trop faiblarde. Bien entendu, il s'enlève automatiquement lors de la remise en route de la rame. Le FIS équipe toutes les Z2N.;
7047.0;FMC;Fédération Maîtrise et cadres;
1378.0;FSO;formation sans ouverture;
4992.0;FTP;File transfert protocol : protocole de gestion de transmission des fichiers entre un serveur et un ordinateur;
7082.0;G;Générateur;
14646.0;GA;Gestion de l'Affectation des agents dans l'outil IDAP (pour IDAP GA);
7090.0;GAGA;Gestion anticipée des grands axes;
1404.0;GAJ;GARGES (GARE);
1425.0;GDA;GADAGNE (GARE);
5010.0;GDS;Global distribution system (système global de distribution - uic);
5012.0;GE;Groupe d'étude;
1435.0;GEG;GUERIGNY (GARE);
5024.0;GERES;Gestion des grilles d'edition de résultats et de saisies standard adaptées à  la sncf (fournit un tst - région de lille);
5026.0;GESCOT;Gestion des coûts de travaux (ingénierie);
7119.0;GESPI;Gestion prévisionnelle des itinéraires;
7122.0;GFU;Groupe fermés d'utilisateurs ( du téléphone propre à  l'équipement );
5041.0;GGP;Grandes gares parisiennes;
1450.0;GIA;GIAT (GARE);
1470.0;GNO;GENES (GARE);
7155.0;GPS;Global positioning system ( système américain de positionnement des mobiles par satellite );
7157.0;GRA;Groupe d'appui;
5082.0;GUR;Guichet unique radio;
7184.0;HC;Head checking (type de défaut de rail);
14569.0;HR;"ACHERES_x000D_
Utilisé souvant en réunion de coordination Infra pour parler des postes Achères A, C, 2, 3.";
12168.0;HST;High speed train;
5108.0;ID;Inspections détaillées;
5134.0;ILV;Informatique locale equipement : traitement des rapports de travail et des evs (ilv budget - ilv dépenses matières - ilv dépenses personnel - ilv mandatement - infrastructure - application arrêtée définitivement le 01/04/2000);
5137.0;INES;International nuclear event scale (échelle internationale de classification )des évènements nucléaires;
5141.0;INGOTRA;Inovative goods trafic (uic);
7278.0;IPR;Interrupteur de préconditionnement;
14388.0;I&P RH;Ingénierie & Projets - Direction des Ressources Humaines;
7289.0;ISC;Indice de satisfaction de la clientèle;
5161.0;ISS;Issue de secours;
14533.0;IT;Interrupteur de tête de câble;
7303.0;IV;Inverse;
1637.0;JAL;JALONS LES VIGNES (GARE);
1643.0;JDZ;JEANDELIZE (GARE);
7316.0;JIF;Joint isolant fabriqué;
1652.0;JSM;JOUY/MORIN LE MARAIS (GARE);
1658.0;JY;JUVISY (GARE);
7328.0;K;Contacteur;
1714.0;LAF;LAFARGE (GARE);
5185.0;LAMA;Lorry automoteur de maintenance de la caténaire auto-enraillable;
1748.0;LBU;LE BUISSON (GARE);
9774.0;LDDS;Liste de documents du dossier de sécurité;
1803.0;LEW;LILLE-EUROPE (GARE);
1809.0;LFF;LIFFOL LE GRAND (GARE);
9657.0;LICIT;Laboratoire d'ingénierie circulation transports;
1872.0;LLA;LES LAUMES ALESIA (GARE);
1888.0;LLY;LOULAY (GARE);
1906.0;LNE;LUNEVILLE (GARE);
7392.0;LPV;Limitation permanente de vitesse;
1981.0;LSE;LESPARRE (GARE);
1999.0;LTD;LETRADE (GARE);
2003.0;LTL;LA TOUR DE CAROL ENV. (GARE);
7403.0;LUM;Lumineux;
2022.0;LUM;LUMBRES (GARE);
2033.0;LVA;LE VAURIAT (GARE);
2074.0;LZC;LEZIGNAN LA CEBE (GARE);
2150.0;MDJ;MAS DE PONGE (GARE);
3969.0;MEA;Mauvaise exécution d'arrêt;
2160.0;MEB;MAISON ROUGE EN BRIE (GARE);
2208.0;MIE;MONTIERES (GARE);
7469.0;MIRABEL;Mini rapide machine à  billets electronique;
7471.0;MISSION;Module d'intération sipac, saat et informations opérationnelles;
2214.0;MIW;MIRIBEL (lgv) (GARE);
2221.0;MKA;MONTPEZAT (GARE);
5244.0;MMO;Maître d'ouvrage mandaté : personne désignée par le moa pour le représenter et assurer les fonctions dont il a reçu le mandat;
5245.0;MN3;Maintenance de niveau 3;
2273.0;MO;MONTROUGE CHATILLON (GARE);
2285.0;MOO;MONTATAIRE (GARE);
7495.0;MQS;Maintenance qualité sécurité;
2343.0;MST;MASSERET (GARE);
14671.0;MTI;Matériel de Traction Individuel;
2363.0;MTZ;MUTZIG (GARE);
5276.0;MU45;Poste d'aiguillage mécanique unifié type 1945;
2367.0;MUE;MAUVES SUR LOIRE (GARE);
3981.0;MV;Marchandise-voyageur;
2414.0;MZD;METZ NORD (GARE);
2416.0;MZH;MARCELLAZ HAUTEVILLE (GARE);
2433.0;NAJ;NAJAC (GARE);
2438.0;NAS;NEUVES MAISONS (GARE);
2444.0;NCH;NEUFCHATEAU (GARE);
2461.0;NFB;NEUF BRISACH GARE (GARE);
5282.0;NF/TR;Rapport technique;
7535.0;NG;Notice générale;
2483.0;NOE;NOYELLES (GARE);
2510.0;NST;NEUSTADT WEINSTR HBF (GARE);
5299.0;OA;Ouvrage d'art (liste des oa, calcul des points oa, statistiques);
2548.0;OLL;OLLIOULES SANARY SUR MER (GARE);
9787.0;OMF;Optimisation de la maintenance par la fiabilité;
2554.0;OPR;POSTE R D'ORLY (GARE);
7626.0;OSJD;Organisation pour la collaboration des chemins de fer : pays de l'europe de l'est - chine populaire - corée du nord - cuba;
2584.0;PA;PORT D'ATELIER (GARE);
2590.0;PAG;PARGNY SUR SAULX (GARE);
13693.0;PANAM;Programmation ANnuelle des Activité du Matériel;
9790.0;PAQL;Plan d'assurance qualité logiciel;
14066.0;PARMD;"Prévention Active des Risques Manutentions et_x000D_
Déplacements";
2597.0;PAS;pilotage automatique sol;
2606.0;PBN;PUYBRUN (GARE);
5363.0;PBS;Personne à  besoin spécifique;
2637.0;PDG;POINTE DE GRAVE (GARE);
5387.0;PGD;Procédure générale de département;
5388.0;PGM;Prescriptions générales concernant les mécaniciens (documents réglementaires à  l'usage des mécaniciens);
2679.0;PIC;PIOLENC TGV (GARE);
7748.0;PN;Période normale;
2735.0;POB;PONT DE BEAUVOISIN (GARE);
13337.0;PPM;Pôle Performance Maintenance;
5424.0;PQS;Plan qualité service;
2758.0;PRE;PRE-EN-PAIL (GARE);
7794.0;PRR;Plan de rénovation du réseau;
5441.0;PS;Poste secondaire (appelé poste satellite - désigne, dans un système de télécommande, la partie installée au pcl - ex. : ps de snti);
9546.0;PSE;Plan de sauvegarde de l'emploi;
7803.0;PSIT;Pilotage du système d'information et des télécommunications;
13646.0;PTMAD;"Prolongement du Temps de Mise A Disposition _x000D_
d'un wagon chez un tiers (Fret)";
2418.0;MZL;METZERAL (GARE);
2430.0;NAB;NOTRE DAME DE BRIANCON (GARE);
2451.0;NEA;NEAU (GARE);
2452.0;NEC;NIVERSAC (GARE);
2467.0;NIA;NICE ST AUGUSTIN (GARE);
7539.0;NIR;Northern ireland railways compagny ( chemin de fer nord irlandais );
2485.0;NOG;NOGENT SUR SEINE (GARE);
7562.0;NTI;Niveau technique d'intervention;
2533.0;OCT;OUEST CEINTURE (GARE);
7580.0;OCTI;Office central des transports internationaux par chemin de fer;
9666.0;OEET;Observatoire énergie environnement des transports;
2545.0;OIR;OIRY (GARE);
2546.0;OLB;OGEU LES BAINS (GARE);
2549.0;OLN;OLORON STE MARIE (GARE);
5315.0;ONJ;Ordre normal journalier (suivi des circulations - est un tst vidéo - infrastructure);
7609.0;OPP;Opération de prolongation de parcours;
2555.0;OR;ORS;
7612.0;OR;Origine;
5326.0;ORE;Office de recherche et d'essais (organisme remplacé par l'erri - uic);
7617.0;ORS;Ordre de retenue sur solde;
7634.0;OUTIL;Outillage ( nouveau fichier ) de la direction du matériel;
7654.0;PAT;Passe agent transilien;
2618.0;PCGAV;poste central de gestion des alarmes et de la vidéo-surveillance;
2640.0;PDO;PONT DE DORE (GARE);
9539.0;PDP;Période de professionnalisation;
7685.0;PDT;Prise de terre;
5379.0;PDTF;Police du transport ferroviaire;
2650.0;PEI;poste d'aiguillage à  éléments d'itinéraires;
2665.0;PGB;PONTGIBAUD (GARE);
5391.0;PIC;Portatif pour l'information et le contrôle : outil des act;
12183.0;PIS;Passenger information system;
2707.0;PLV;PARIS LA VILLETTE (GARE);
4010.0;PMV;Panneau à  message variable;
7753.0;POD;Poste opérateur partie dialogue;
9795.0;PPI;Plan particulier d'intervention;
7764.0;PPP;Point par pouce (terme définissant la résolution d'une image numérique);
5423.0;PPU;Pôle public unifié;
2757.0;PRD;PONT D'ARDRES (GARE);
13829.0;PRS;Point de Rassemblement de Sécurité;
2781.0;PSM;PORT STE MARIE (GARE);
13564.0;PSR;Poids Sur Rails;
2786.0;PT;PATAY (GARE);
5454.0;PTR;Prescriptions et texte réglementaire;
14944.0;PV;Petite Vitesse;
2812.0;PVQ;PONT L'EVEQUE (GARE);
13196.0;R2N;"Appellation Train Régio2N._x000D_
_x000D_
Rame automotrice - Industriel BOMBARDIER";
7860.0;RCT;Retour courant traction;
7889.0;REPERES;Repertoires des professions et de leurs risques dans les etablissements de la sncf;
7902.0;RF;Repos compensateur de jour férié;
2890.0;RGR;RIVE DE GIER (GARE);
5510.0;RM;Responsable métier;
2915.0;RND;RANDAN (GARE);
4022.0;RP;Réseau principal;
13885.0;RP;"Raccordement Parabolique._x000D_
Partie de voie située entre un début ou une fin de courbe et une ligne droite (alignement)";
5526.0;RPCA;Responsable de produit chargé d'affaires;
7934.0;RPE;Réunion de pilotage d'établissement;
5528.0;RPS;Risques psycho-sociaux;
5529.0;RPSD;Repos périodique placé un samedi et un dimanche consécutif;
5926.0;(RR);Rappel de ralentissement 60;
2943.0;RSL;REIMS ST LEONARD (GARE);
7956.0;RSO;Répétition des signaux optiques;
14923.0;RUAG;RUpteur d'AiGuille;
13155.0;RUP;"Réunion d'UP (Unité de Production)._x000D_
_x000D_
Réunion mensuelle du STAFF de l'UP.";
2971.0;RVT;RIVESALTES (GARE);
7975.0;S;Sectionneur;
2985.0;SA;SAONE (GARE);
5562.0;SAAT-C;Saat à  localisateurs câblés (installations de petite importance avec 1 poste d'exploitation - remplacé par saat-p);
2995.0;SAF;ST SAUVEUR CHATEAUNEUF (GARE);
5574.0;SAN;Système d'annonce numérisée : informations voyageurs;
3010.0;SAT;suivi automatique des trains;
3011.0;SAU;CHATEAU ARNOUX-SAINT AUBAN (GARE);
3049.0;SCX;ST CLEMENT LARONXE (GARE);
3086.0;SER;ST ERME (GARE);
5613.0;SERGOB;Système expert d'évaluation de la robustesse d'une grille horaire banlieue (détection des conflits à  partir d'incidents répertoriés - infra);
8041.0;SEURANN;Informations pour les voyageurs - commande de télépancartage - remplacé par infogare - gl;
3100.0;SFT;ST FLORENT SUR CHER (GARE);
3118.0;SGS;SARREGUEMINES (GARE);
3132.0;SHT;ST HILAIRE AU TEMPLE (GARE);
4035.0;SIAC;Système informatique d'assistance à  la conduite;
5640.0;SICILE;Simulateur des circulations pour consolider les etudes : outil de mesure de la robustesse des grilles de circulation (utilise sisyfe);
3190.0;SLI;SALLAUMINES (GARE);
3200.0;SLW;SAINT GILLES (GARE);
14011.0;SM;Soudure Mixte;
3255.0;SON;SALON (GARE);
5697.0;SP;Société de projet;
3286.0;SQL;LES SALELLES (GARE);
8094.0;SR;Socle de répartition;
3291.0;SRB;SARRALBE (GARE);
3301.0;SRP;SAINT ROMAIN LE PUY (GARE);
8104.0;SSTA;Sous station;
8107.0;STAN;Système de téléaffichage et d'annonces normalisé;
8116.0;STMPM;Subdivision terminale multiple petit modèle;
5725.0;STRMTG;Service technique des remontées mécaniques et des transports guidés;
5726.0;STVA;Société de transport de véhicules automobiles;
3352.0;SUI;SUIPPES (GARE);
8155.0;TAL;Téléphone d'alarme local;
14398.0;TCA;Technicentre Alsace : Technicentre de maintenance situé à  Strasbourg;
3429.0;TCB;trackside connection box;
5761.0;TD;Télécom développement;
5767.0;TEI;Trains entiers internationaux (fret);
14123.0;TES;Tâches Essentielles pour la Sécurité_x000D_;
3451.0;THA;THANN (GARE);
5794.0;TLC;Tableau lumineux de correspondance pour voies convergentes;
8229.0;TQ;Temps à  compenser ( du semestre en cours );
8244.0;TS;Technicien supérieur;
14541.0;TSA;Transformateur de service auxiliaire;
13403.0;TSV;Télésurveillance;
5820.0;TVI;Télé vidéo info : système d'information et de divertissement à  bord des trains;
8263.0;TVM;Système de transmission continue des informations entre un train (tgv..) et le sol. l'information est alors affichée sur le pupitre du conducteur;
8269.0;TY;Temps à  compenser ( des semestres précédents );
14063.0;UDI;Unité de DIstribution;
14910.0;UF;Unité Fret;
5844.0;UITP;Union internationale des transports publics;
8298.0;UOL;Unité opérationnelle logistique;
14218.0;URLNR;Unité de Rechange en Ligne Non Réparable;
8308.0;US;Ultra son;
8320.0;V;Vitesse;
8339.0;VB;"Service de la voie et des bâtiments._x000D_
Ancien nom de l'INFRA devenu entre temps service de l'Équipement.";
3579.0;VCE;VALENCE VILLE (GARE);
3593.0;VDR;VAL DE REUIL (GARE);
3594.0;VDS;VILLEDIEU LES POELES (GARE);
13951.0;VERIFS;"Avant de manoeuvrer, je fais mes VERIFS :_x000D_
Voie intéressées libres et le resteront, itinéraire correctement tracé._x000D_
Enlever les cales et desserrer les freins._x000D_
Rien ne s'oppose au déplacement des véhicules._x000D_
Immobilisation des véhicules non manoeuvrés._x000D_
Freinage de la rame suffisant._x000D_
Sécurité des personnes assurée.";
3620.0;VGL;VERT GALANT (GARE);
13757.0;VIC;Visite d'Inspection Commune;
3630.0;VIE;VIENNE (GARE);
3636.0;VIO;VILLENAVE D'ORNON (GARE);
3643.0;VIY;VIRY (GARE);
3680.0;VON;VALENTON (GARE);
8381.0;VRS;Véhicules routiers spéciaux;
5891.0;VT;Journée chômée supplémentaire pour les agents travaillant à  temps partiel;
5894.0;VTE;Vérification technique d'entretien (maintenance caténaire);
3720.0;VTS;VERTUS (GARE);
14819.0;VTU;Voiture à  couloir central;
8399.0;VZ;Département signalisation;
3751.0;VZE;VAUZELLES (GARE);
8417.0;WSV;Wagon spécialisé ventilateur;
8427.0;ZAP;Zone d'approche;
3804.0;ZAUM;zone d'autorisation de marche;
14902.0;ZCH;Zone de CHantier : partie de voie qui regroupe l'ensemble des activités possédant un lien fonctionnel et/ou géographique.;
14805.0;ZP;Zone de Production;
14797.0;AAC;Agent d'ACcompagnement : pour la sncf, agent, quelles que soient ses autres fonctions, chargé dans un train, tant en marche que lors des arrêts, de certaines attributions concernant la sécurité, qui lui sont dévolues par les règlements. Dans certains établissements AAC (Agent d'ACompagnement) est aussi nommé AC (Agent d'aCompagnement).;
85.0;AB;Aulnay sous Bois (GARE);
5947.0;ABI;Atelier bureautique imprimerie;
101.0;ACA;Arc et Senans (GARE);
104.0;ACE;Ancerville Gue (GARE);
8453.0;AD;Agent de desserte : pour la sncf, agent, quelles que soient ses autres fonctions, chargé d'appliquer les consignes de desserte. sur les lignes à  trafic restreint, agent du train chargé d'appliquer les prescriptions du règlement correspondant.;
5978.0;ADVI;ADministration des Ventes Internationales;
5983.0;AEC;Association européenne des cheminots;
5984.0;AED;Afficheurs extérieurs de desserte;
5988.0;AEMPH;"Agent d'Etudes Matériel Principal Hors classe._x000D_
Grade de qualification E, de la filière Matériel, spécialité Etudes. Niveau 2._x000D_";
4272.0;AGIR;Association pour la gestion indépendante des réseaux;
164.0;AJT;"Avis Journalier de Travaux. _x000D_
Gestion des demandes des planches-travaux + chargement dans le GAS";
13541.0;ALE;Animateur Local Environnement;
172.0;ALM;Albi Madeleine(GARE);
6050.0;ALS;Alimentation Signal;
6065.0;AMDE;Analyse des Modes de Défaillance et de leurs Effets_x000D_;
192.0;ANB;Aiton (GARE);
213.0;AOU;Arrou (GARE);
6115.0;APLG;"Agent Professionnel de LoGistique._x000D_
Grade de qualification B, de la filière Matériel, spécialité Logistique. Niveau 1._x000D_";
13916.0;APV;Appareil de Voie;
6127.0;AR;Accusé de réception;
4322.0;AREAT;Association pour la Recherche et l'Enseignement en Alcoologie et sur les Toxicomanies_x000D_;
229.0;ARL;Arlanc (GARE);
9580.0;ASCE;American society of civil engineers;
4334.0;ASCII;AmericanStandart Code for Information Interchange ( correspondance des lettres et symboles sous forme binaire )_x000D_;
14933.0;ASFP;ASsistant Formation Professionnelle;
6159.0;ASL;Analyse du soutien logistique;
12135.0;ASVA;Annonces sonores et visuelles automatiques;
6179.0;ATEF;Agent Transport d'Exploitation Ferroviaire;
4347.0;ATLAS;Alimentation des TéLéaffichages et Autres Systèmes d'information :  serveur qui recueille les infos d'oleron pour l'alimentation du télépancartage, de la sonorisation..., suivant l'équipement local - gl;
6198.0;ATRS;"Agent de Transport Routiers Spécialisé (RH 0263)._x000D_
Grade de qualification C, de la filière Transports Routiers. Niveau 1._x000D_";
337.0;BAG;Bagnac (GARE);
361.0;BBD;Bordeaux Bastide (GARE);
368.0;BBU;Bourbourg (GARE);
376.0;BCL;Boisset (CANTAL) (GARE);
6250.0;BCM;Batterie Centrale Manuelle_x000D_;
413.0;BEX;Beuxes (GARE);
425.0;BGB;Bourg en Bresse (GARE);
431.0;BGM;Birmingham International (GARE);
441.0;BGZ;Bourgneuf en Retz (GARE);
447.0;BHI;Bohain (GARE);
4391.0;BIR;"Bâtiment d'Intervention Rapide :  dédié à  la maintenance des AGC et Francilien._x000D_
Sa particularité : être proche des lignes sur lesquelles circulent ces trains. Les agents y réaliseront un certain nombre d'opérations de maintenance et de réparations (remplacement des moteurs thermiques d'AGC, des essieux du Francilien, des bogies... à  l'aide de 2 quais en fosse) dans des délais beaucoup plus courts. Les trains seront donc moins longtemps immobilisés.";
9582.0;BIRMTG;Bureau interdépartemental des remontées mécaniques et des transport guidés;
477.0;BJO;Biot (GARE);
546.0;BOU;Boulouris Sur Mer (GARE);
4412.0;BR;British rail;
569.0;BRP;Beaurepaire (GARE);
571.0;BRS;Bressuire (GARE);
595.0;BST;Bailleul Sur Therain (GARE);
4417.0;BTBU;Bulletin de traction : exploite les bt et les graphiques de service des agents de conduite.;
677.0;BZI;Bazeilles (GARE);
13733.0;CAAV;Chargé d'Affaires Agences de Voyages;
6327.0;CACD;"CAdre Commercial de Direction._x000D_
Grade de qualification H, de la filière ""Commercial"". Niveau 1.";
9586.0;CAE;Conseil d'analyse économique;
14731.0;CAT;Conseil Affaire Tourisme;
3267.0;SPC;ST PIERRE LA COUR (GARE);
8086.0;SPIC;Simulateur de procédures d'incidents de circulation;
9815.0;SQL;Structured query language;
3299.0;SRN;SAVERDUN (GARE);
5558.0;S / SQ;Sécurité / sécurité qualité;
5710.0;SSS;Système de sonorisation de sécurité;
3323.0;SSZ;SELTZ (GARE);
3338.0;STP;SAINT PERAY (GARE);
8127.0;SUL;Surveillance en ligne;
4045.0;SURF;Système unifié de régulation ferroviaire;
3365.0;SVA;ST VAAST BOSVILLEI (GARE);
3369.0;SVE;SAUVETERRE LA LEMANCE (GARE);
3370.0;SVG;SEVERAC (GARE);
5737.0;SYMEL;Système informatique modulaire d'exploitation des lignes. il permet de gérer l'espacement et l'affrontement des circulations, sur voie unique, d'être commandé depuis un poste de commande centralisée, de ne plus imposer l'arrêt obligatoire en gare, d'utiliser les supports de transmission existants (y compris les lignes aériennes) (voie unique - infrastructure);
3408.0;SZP;PENHOET (GARE);
3414.0;TAE;TACOIGNIERES RICHEBOURG (GARE);
4046.0;TAF;Travail à  faire;
5931.0;A;Automatique;
